iyear,country_txt,success,suicide,attack_type,targtype,group_terror,weapon_type,nkill,month
2013,Ireland,ONWAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,2
2013,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,2
2013,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,2
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Real Ulster Freedom Fighters (UFF) - Northern Ireland,Explosives/Bombs/Dynamite,0,2
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Dissident Republicans,Explosives/Bombs/Dynamite,0,2
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,2
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,2
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,0,3
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,3
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Police,Dissident Republicans,Explosives/Bombs/Dynamite,0,3
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,0,3
2013,Ireland,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,3
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Dissident Republicans,Explosives/Bombs/Dynamite,0,3
2013,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,3
2013,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Informal Anarchist Federation,Incendiary,0,3
2013,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Overall Deniers of Joining the Existing,Explosives/Bombs/Dynamite,0,3
2013,Greece,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Overall Deniers of Joining the Existing,Explosives/Bombs/Dynamite,0,3
2013,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Overall Deniers of Joining the Existing,Explosives/Bombs/Dynamite,0,3
2013,Greece,WAAR,ONWAAR,Bombing/Explosion,Violent Political Party,Unknown,Explosives/Bombs/Dynamite,0,3
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,3
2013,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,3
2013,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,3
2013,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,3
2013,Ireland,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,3
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Business,Oglaigh na hEireann,Explosives/Bombs/Dynamite,0,3
2013,Cyprus,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,3
2013,Greece,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Epanastatiki Anatropi (Revolutionary Overthrow),Explosives/Bombs/Dynamite,0,3
2013,Ireland,ONWAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,3
2013,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Business,Unknown,Incendiary,0,3
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,3
2013,Ireland,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,3
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,0,3
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,4
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,4
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Dissident Republicans,Explosives/Bombs/Dynamite,0,4
2013,Italy,ONWAAR,ONWAAR,Bombing/Explosion,Journalists & Media,Informal Anarchist Federation,Explosives/Bombs/Dynamite,0,4
2013,Italy,ONWAAR,ONWAAR,Bombing/Explosion,Government (General),Informal Anarchist Federation,Explosives/Bombs/Dynamite,0,4
2013,Greece,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,4
2013,Greece,WAAR,ONWAAR,Facility/Infrastructure Attack,Police,Unknown,Incendiary,0,4
2013,Spain,WAAR,ONWAAR,Bombing/Explosion,Educational Institution,Anti-Clerical Pro-Sex Toys Group,Explosives/Bombs/Dynamite,0,4
2013,Spain,WAAR,ONWAAR,Bombing/Explosion,Religious Figures/Institutions,Anti-Clerical Pro-Sex Toys Group,Explosives/Bombs/Dynamite,0,4
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,4
2013,Italy,WAAR,ONWAAR,Armed Assault,Police,Unknown,Firearms,0,4
2013,United Kingdom,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unaffiliated Individual(s),Melee,1,4
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,5
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,5
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,5
2013,France,ONWAAR,ONWAAR,Bombing/Explosion,Business,National Liberation Front of Provence (FLNP),Explosives/Bombs/Dynamite,0,5
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,5
2013,Italy,WAAR,ONWAAR,Bombing/Explosion,Business,Activists,Explosives/Bombs/Dynamite,0,5
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Oglaigh na hEireann,Explosives/Bombs/Dynamite,0,5
2013,Ireland,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,5
2013,Ireland,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,5
2013,United Kingdom,WAAR,ONWAAR,Armed Assault,Military,Unaffiliated Individual(s),Melee,1,5
2013,United Kingdom,ONWAAR,ONWAAR,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,Melee,0,5
2013,United Kingdom,ONWAAR,ONWAAR,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,Incendiary,0,5
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,5
2013,France,WAAR,ONWAAR,Armed Assault,Military,Unaffiliated Individual(s),Melee,0,5
2013,United Kingdom,ONWAAR,ONWAAR,Facility/Infrastructure Attack,Religious Figures/Institutions,Unaffiliated Individual(s),Incendiary,0,5
2013,United Kingdom,ONWAAR,ONWAAR,Armed Assault,Religious Figures/Institutions,Unknown,Incendiary,0,5
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,5
2013,United Kingdom,WAAR,ONWAAR,Hostage Taking (Barricade Incident),Police,Unknown,Melee,0,5
2013,Italy,ONWAAR,ONWAAR,Unarmed Assault,Journalists & Media,Armed Group for the Defence of the People,Other,0,5
2013,Italy,ONWAAR,ONWAAR,Unarmed Assault,Journalists & Media,Armed Group for the Defence of the People,Other,0,5
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Police,Dissident Republicans,Explosives/Bombs/Dynamite,0,5
2013,Cyprus,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,5
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,5
2013,Ireland,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,5
2013,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,6
2013,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Proletariat Self-defense Groups,Explosives/Bombs/Dynamite,0,6
2013,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Proletariat Self-defense Groups,Explosives/Bombs/Dynamite,0,6
2013,Greece,WAAR,ONWAAR,Bombing/Explosion,Government (General),Proletariat Self-defense Groups,Explosives/Bombs/Dynamite,0,6
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,6
2013,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Religious Figures/Institutions,English Defense League (EDL),Incendiary,0,6
2013,Greece,WAAR,ONWAAR,Bombing/Explosion,Police,Conspiracy of Cells of Fire,Explosives/Bombs/Dynamite,0,6
2013,United Kingdom,WAAR,ONWAAR,Armed Assault,Educational Institution,Unknown,Incendiary,0,6
2013,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,6
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,6
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,6
2013,Greece,WAAR,ONWAAR,Bombing/Explosion,Police,Informal Anarchist Federation,Explosives/Bombs/Dynamite,0,6
2013,United Kingdom,ONWAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Incendiary,0,6
2013,United Kingdom,WAAR,ONWAAR,Facility/Infrastructure Attack,Religious Figures/Institutions,Unaffiliated Individual(s),Incendiary,0,6
2013,United Kingdom,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Incendiary,0,6
2013,United Kingdom,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,6
2013,United Kingdom,ONWAAR,ONWAAR,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,0,6
2013,United Kingdom,WAAR,ONWAAR,Bombing/Explosion,Religious Figures/Institutions,Unaffiliated Individual(s),Explosives/Bombs/Dynamite,0,6
2013,United Kingdom,WAAR,ONWAAR,Armed Assault,Police,Borderless Solidarity Cell (BSC),Incendiary,0,6
2013,United Kingdom,ONWAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Incendiary,0,6
