iyear,country,success,suicide,attack_type,target_type,target_nationality,group_name,weapon_type,nkill,date,month
1979,Ireland,WAAR,ONWAAR,Assassination,Private property,Great Britain,Irish Republican Army (IRA),Firearms,1,1979-01-31,1
1979,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,1979-01-31,1
1979,United Kingdom,ONWAAR,ONWAAR,Armed Assault,Government,Great Britain,Irish Republican Army (IRA),Firearms,1,1979-01-31,1
1979,Italy,WAAR,ONWAAR,Kidnapping,Private property,Italy,Unknown,Unknown,0,1979-01-31,1
1979,France,WAAR,ONWAAR,Barricade,Government,France,22-Jan,Unknown,0,1979-01-31,1
1979,Italy,WAAR,ONWAAR,Armed Assault,Private property,Italy,Armed Proletariat Fighting Squad,Firearms,0,1979-02-01,2
1979,Italy,WAAR,ONWAAR,Kidnapping,Private property,Italy,Unknown,Unknown,0,1979-02-01,2
1979,Italy,ONWAAR,ONWAAR,Explosion,Government,Italy,Unknown,Bombs,0,1979-02-02,2
1979,Italy,WAAR,ONWAAR,Armed Assault,Government,Italy,Prima Linea,Firearms,0,1979-02-02,2
1979,Spain,WAAR,ONWAAR,Kidnapping,Private property,Spain,Basque Fatherland and Freedom (ETA),Unknown,0,1979-02-02,2
1979,Italy,WAAR,ONWAAR,Explosion,Government,Italy,Unknown,Bombs,0,1979-02-03,2
1979,Spain,WAAR,ONWAAR,Explosion,Government,France,Basque Fatherland and Freedom (ETA),Bombs,0,1979-02-03,2
1979,Spain,WAAR,ONWAAR,Armed Assault,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,1979-02-03,2
1979,Spain,WAAR,ONWAAR,Armed Assault,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,0,1979-02-03,2
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Public services,Great Britain,Irish Republican Army (IRA),Incendiary,0,1979-02-04,2
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Private property,Great Britain,Irish Republican Army (IRA),Incendiary,0,1979-02-04,2
1979,Spain,WAAR,ONWAAR,Facility Attack,Public services,France,Basque Fatherland and Freedom (ETA),Incendiary,0,1979-02-04,2
1979,Spain,WAAR,ONWAAR,Facility Attack,Public services,France,Basque Fatherland and Freedom (ETA),Incendiary,0,1979-02-04,2
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Private property,Great Britain,Irish Republican Army (IRA),Incendiary,0,1979-02-04,2
1979,United Kingdom,WAAR,ONWAAR,Assassination,Government,Northern Ireland,Irish Republican Army (IRA),Firearms,2,1979-02-04,2
1979,Italy,WAAR,ONWAAR,Kidnapping,Private property,Italy,Unknown,Unknown,0,1979-02-04,2
1979,Spain,WAAR,ONWAAR,Explosion,Private property,France,Basque Fatherland and Freedom (ETA),Bombs,0,1979-02-05,2
1979,Italy,WAAR,ONWAAR,Armed Assault,Government,Italy,Prima Linea,Firearms,0,1979-02-05,2
1979,France,WAAR,ONWAAR,Unarmed Assault,Government,France,Autonomous Groups,Melee,0,1979-02-05,2
1979,Italy,WAAR,ONWAAR,Armed Assault,Government,Italy,Unknown,Firearms,0,1979-02-05,2
1979,Italy,WAAR,ONWAAR,Kidnapping,Private property,Italy,Unknown,Firearms,0,1979-02-05,2
1979,Spain,WAAR,ONWAAR,Facility Attack,Private property,Spain,Unknown,Incendiary,0,1979-02-06,2
1979,Spain,WAAR,ONWAAR,Facility Attack,Private property,Spain,Unknown,Incendiary,0,1979-02-06,2
1979,Spain,WAAR,ONWAAR,Kidnapping,Private property,France,Basque Fatherland and Freedom (ETA),Unknown,0,1979-02-06,2
1979,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Catalan Liberation Front (FAC),Firearms,2,1979-02-08,2
1979,Italy,WAAR,ONWAAR,Kidnapping,Private property,Italy,Unknown,Unknown,,1979-02-08,2
1979,Italy,WAAR,ONWAAR,Kidnapping,Private property,Italy,Unknown,Unknown,0,1979-02-09,2
1979,United Kingdom,WAAR,ONWAAR,Armed Assault,Public services,Northern Ireland,Irish Republican Army (IRA),Firearms,0,1979-02-10,2
1979,United Kingdom,WAAR,ONWAAR,Armed Assault,Public services,Northern Ireland,Irish Republican Army (IRA),Firearms,0,1979-02-10,2
1979,United Kingdom,WAAR,ONWAAR,Armed Assault,Public services,Northern Ireland,Irish Republican Army (IRA),Firearms,0,1979-02-10,2
1979,United Kingdom,WAAR,ONWAAR,Armed Assault,Public services,Northern Ireland,Irish Republican Army (IRA),Firearms,0,1979-02-10,2
1979,United Kingdom,WAAR,ONWAAR,Armed Assault,Public services,Northern Ireland,Irish Republican Army (IRA),Firearms,0,1979-02-10,2
1979,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Abd al-Krim Commandos,Bombs,0,1979-02-11,2
1979,Spain,WAAR,ONWAAR,Explosion,Public services,Spain,Abd al-Krim Commandos,Bombs,0,1979-02-11,2
1979,Ireland,WAAR,ONWAAR,Kidnapping,Private property,Ireland,Unknown,Unknown,1,1979-02-11,2
1979,Spain,WAAR,ONWAAR,Explosion,Government,France,First of October Antifascist Resistance Group (GRAPO),Bombs,0,1979-02-12,2
1979,United Kingdom,WAAR,ONWAAR,Assassination,Government,Ireland,Irish Republican Army (IRA),Firearms,1,1979-02-12,2
1971,United Kingdom,WAAR,ONWAAR,Assassination,Government,Northern Ireland,Official Irish Republican Army (OIRA),Firearms,1,1971-03-08,3
1979,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,1979-02-13,2
1979,Italy,WAAR,ONWAAR,Armed Assault,Public services,Italy,Red Brigades,Firearms,0,1979-02-13,2
1979,Spain,WAAR,ONWAAR,Armed Assault,Private property,Spain,Basque Fatherland and Freedom (ETA),Firearms,0,1979-02-13,2
1979,United Kingdom,WAAR,ONWAAR,Armed Assault,Government,Great Britain,Irish Republican Army (IRA),Firearms,1,1979-02-14,2
1979,Spain,ONWAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,0,1979-02-14,2
1979,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,1979-02-14,2
1979,Spain,WAAR,ONWAAR,Armed Assault,Private property,Spain,Basque Fatherland and Freedom (ETA),Firearms,0,1979-02-14,2
1979,Belgium,ONWAAR,ONWAAR,Explosion,Private property,International,Unknown,Bombs,0,1979-02-15,2
1979,Spain,WAAR,ONWAAR,Assassination,Government,Spain,First of October Antifascist Resistance Group (GRAPO),Firearms,1,1979-02-15,2
1979,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,1979-02-15,2
1979,Spain,ONWAAR,ONWAAR,Kidnapping,Private property,Spain,Basque Fatherland and Freedom (ETA),Unknown,0,1979-02-15,2
1979,Switzerland,WAAR,ONWAAR,Explosion,Public services,Switzerland,Unknown,Bombs,0,1979-02-15,2
1979,France,WAAR,ONWAAR,Explosion,Government,France,Corsican Separatists,Bombs,0,1979-02-16,2
1971,Germany,WAAR,ONWAAR,Armed Assault,Private property,Germany,Baader-Meinhof Group,Firearms,,1971-03-09,3
1979,United Kingdom,ONWAAR,ONWAAR,Assassination,Government,Northern Ireland,Irish Republican Army (IRA),Firearms,0,1979-02-18,2
1979,Spain,WAAR,ONWAAR,Barricade,Public services,Spain,Canary Islands Independence Movement,Firearms,0,1979-02-18,2
1971,Germany,WAAR,ONWAAR,Explosion,Government,Germany,Socialist Patients' Collective (SPK),Bombs,,1971-03-10,3
1971,United Kingdom,WAAR,ONWAAR,Assassination,Government,Great Britain,Irish Republican Army (IRA),Firearms,1,1971-03-10,3
1979,Italy,ONWAAR,ONWAAR,Assassination,Government,Italy,Unknown,Bombs,0,1979-02-19,2
1979,Spain,WAAR,ONWAAR,Kidnapping,Private property,France,Basque Fatherland and Freedom (ETA),Unknown,0,1979-02-19,2
1979,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Unknown,Bombs,0,1979-02-20,2
1979,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,0,1979-02-20,2
1979,Italy,WAAR,ONWAAR,Kidnapping,Public services,Italy,Communist Territorial Unit,Unknown,0,1979-02-20,2
1979,Spain,WAAR,ONWAAR,Armed Assault,Private property,Spain,Basque Fatherland and Freedom (ETA),Firearms,0,1979-02-21,2
1979,Spain,WAAR,ONWAAR,Armed Assault,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,0,1979-02-22,2
1979,United Kingdom,WAAR,ONWAAR,Explosion,Private property,United States,Irish Republican Army (IRA),Bombs,0,1979-02-23,2
1979,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,1979-02-23,2
1979,Spain,ONWAAR,ONWAAR,Assassination,Government,Spain,Spanish International Communist Party,Bombs,0,1979-02-24,2
1979,United Kingdom,ONWAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,2,1979-02-24,2
1979,Switzerland,WAAR,ONWAAR,Explosion,Public services,Switzerland,Unknown,Bombs,0,1979-02-25,2
1971,Netherlands,WAAR,ONWAAR,Explosion,Public services,United States,Popular Front for the Liberation of Palestine (PFLP),Bombs,0,1971-03-15,3
1979,Norway,WAAR,ONWAAR,Hijacking,Public services,Soviet Union,Anti-Soviet protest group,Incendiary,0,1979-02-27,2
1979,Italy,WAAR,ONWAAR,Kidnapping,Private property,Italy,Unknown,Unknown,0,1979-02-28,2
1979,Italy,ONWAAR,ONWAAR,Unknown,Government,Italy,Prima Linea,Unknown,0,1979-03-01,3
1979,Spain,WAAR,ONWAAR,Assassination,Government,Spain,First of October Antifascist Resistance Group (GRAPO),Firearms,1,1979-03-02,3
1979,Italy,ONWAAR,ONWAAR,Assassination,Government,Italy,Red Brigades,Unknown,0,1979-03-03,3
1979,Spain,WAAR,ONWAAR,Armed Assault,Private property,Spain,Basque Fatherland and Freedom (ETA),Firearms,0,1979-03-05,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish National Liberation Army (INLA),Bombs,1,1979-03-06,3
1979,Italy,WAAR,ONWAAR,Explosion,Private property,Italy,Organized Comrades for Feminist Counter-Power,Bombs,0,1979-03-07,3
1979,Italy,WAAR,ONWAAR,Explosion,Private property,Italy,Unknown,Bombs,0,1979-03-07,3
1979,Italy,WAAR,ONWAAR,Explosion,Private property,Italy,Organized Comrades for Feminist Counter-Power,Bombs,0,1979-03-07,3
1979,Italy,WAAR,ONWAAR,Explosion,Private property,Italy,Unknown,Bombs,0,1979-03-07,3
1979,Spain,WAAR,ONWAAR,Kidnapping,Private property,Spain,Basque Fatherland and Freedom (ETA),Unknown,0,1979-03-07,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1979-03-08,3
1971,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Catalan Liberation Front (FAC),Bombs,0,1971-03-18,3
1979,Italy,WAAR,ONWAAR,Explosion,Private property,Italy,Unknown,Bombs,0,1979-03-09,3
1979,Italy,WAAR,ONWAAR,Assassination,Government,Italy,Prima Linea,Firearms,1,1979-03-09,3
1979,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,1979-03-09,3
1979,Italy,WAAR,ONWAAR,Armed Assault,Government,Italy,Prima Linea,Firearms,1,1979-03-09,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Unknown,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1971,Germany,WAAR,ONWAAR,Facility Attack,Private property,Germany,Black Cells,Incendiary,,1971-03-19,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-10,3
1979,Spain,WAAR,ONWAAR,Assassination,Government,Spain,First of October Antifascist Resistance Group (GRAPO),Firearms,1,1979-03-10,3
1979,Spain,WAAR,ONWAAR,Armed Assault,Government,France,Unknown,Firearms,1,1979-03-10,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Francia,Bombs,0,1979-03-11,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Francia,Bombs,0,1979-03-11,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Francia,Bombs,0,1979-03-11,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Francia,Bombs,0,1979-03-11,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Francia,Bombs,0,1979-03-11,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Francia,Bombs,0,1979-03-11,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Francia,Bombs,0,1979-03-11,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Francia,Bombs,0,1979-03-11,3
1979,Italy,WAAR,ONWAAR,Explosion,Government,Italy,Prima Linea,Bombs,0,1979-03-13,3
1979,Italy,WAAR,ONWAAR,Assassination,Public services,Italy,Unknown,Incendiary,0,1979-03-13,3
1979,Italy,WAAR,ONWAAR,Assassination,Public services,Italy,Unknown,Bombs,0,1979-03-13,3
1979,United Kingdom,ONWAAR,ONWAAR,Assassination,Government,Northern Ireland,Irish Republican Army (IRA),Unknown,0,1979-03-13,3
1979,Italy,WAAR,ONWAAR,Facility Attack,Public services,Italy,Wild Cats,Incendiary,1,1979-03-13,3
1979,Italy,WAAR,ONWAAR,Armed Assault,Private property,Italy,Unknown,Firearms,0,1979-03-14,3
1979,Spain,WAAR,ONWAAR,Assassination,Private property,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,1979-03-16,3
1971,Italy,WAAR,ONWAAR,Explosion,Government,Yugoslavia,Unknown,Bombs,0,1971-03-25,3
1979,Spain,ONWAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1979-03-17,3
1979,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,1979-03-17,3
1979,Spain,WAAR,ONWAAR,Armed Assault,Private property,Spain,Basque Fatherland and Freedom (ETA),Firearms,0,1979-03-17,3
1979,Spain,WAAR,ONWAAR,Armed Assault,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,0,1979-03-17,3
1979,France,WAAR,ONWAAR,Explosion,Government,France,Corsican National Liberation Front (FLNC),Bombs,0,1979-03-18,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Great Britain,Irish Republican Army (IRA),Bombs,0,1979-03-18,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Great Britain,Irish Republican Army (IRA),Bombs,1,1979-03-19,3
1979,Italy,WAAR,ONWAAR,Assassination,Public services,Italy,Unknown,Firearms,1,1979-03-20,3
1979,Italy,WAAR,ONWAAR,Barricade,Private property,Italy,Unknown,Unknown,0,1979-03-20,3
1979,Italy,WAAR,ONWAAR,Assassination,Private property,Italy,Unknown,Bombs,1,1979-03-21,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-22,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-22,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-22,3
1979,Belgium,WAAR,ONWAAR,Assassination,Private property,Belgium,Irish Republican Army (IRA),Firearms,1,1979-03-22,3
1979,Netherlands,WAAR,ONWAAR,Assassination,Government,Great Britain,Irish Republican Army (IRA),Firearms,2,1979-03-22,3
1979,United Kingdom,WAAR,ONWAAR,Kidnapping,Private property,Northern Ireland,Protestant Extremists,Unknown,1,1979-03-22,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Government,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Government,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Government,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Government,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Government,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Government,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Government,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Government,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Government,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Government,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Government,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Government,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Private property,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Facility Attack,Private property,Northern Ireland,Irish Republican Army (IRA),Incendiary,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,,1979-03-23,3
1979,Spain,WAAR,ONWAAR,Explosion,Private property,France,Basque Fatherland and Freedom (ETA),Bombs,0,1979-03-23,3
1979,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,1979-03-23,3
1979,France,WAAR,ONWAAR,Facility Attack,Hate crimes,France,Unknown,Incendiary,,1979-03-24,3
1979,Spain,WAAR,ONWAAR,Explosion,Government,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,1979-03-24,3
1979,Spain,ONWAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,0,1979-03-25,3
1979,France,WAAR,ONWAAR,Explosion,Private property,France,Autonomous Intervention Collective Against the Zionist Presence in France,Bombs,0,1979-03-27,3
1970,Germany,WAAR,ONWAAR,Explosion,Public services,Austria,Popular Front for the Liberation of Palestine, Gen Cmd (PFLP-GC),Bombs,0,1970-02-21,2
1979,Ireland,WAAR,ONWAAR,Kidnapping,Private property,Northern Ireland,Irish Republican Army (IRA),Unknown,1,1979-03-27,3
1979,France,WAAR,ONWAAR,Explosion,Public services,France,Unknown,Bombs,0,1979-03-29,3
1979,Italy,WAAR,ONWAAR,Assassination,Government,Italy,Unknown,Unknown,1,1979-03-29,3
1979,Spain,ONWAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1979-03-30,3
1979,United Kingdom,WAAR,ONWAAR,Assassination,Government,Great Britain,Irish National Liberation Army (INLA),Bombs,1,1979-03-30,3
1979,Italy,WAAR,ONWAAR,Unknown,Public services,Italy,Unknown,Unknown,0,1979-03-30,3
1979,Italy,WAAR,ONWAAR,Barricade,Public services,Italy,Red Brigades,Unknown,0,1979-03-31,3
1979,France,WAAR,ONWAAR,Facility Attack,Hate crimes,France,Right-Wing Extremists,Unknown,,,
1979,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1979-04-01,4
1971,Spain,WAAR,ONWAAR,Explosion,Public services,Spain,Catalan Liberation Front (FAC),Bombs,0,1971-04-02,4
1979,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1979-04-02,4
1979,Spain,WAAR,ONWAAR,Explosion,Private property,France,Basque Fatherland and Freedom (ETA),Bombs,0,1979-04-02,4
